hs_code,name,category,tariff_rate,vat,parent_directory_code,parent_directory_name,section_code,section_name
8508.60,- مكانس كهربائية شافطة أخرى (321، 322، 323),- مكانس كهربائية شافطة أخرى (321، 322، 323),5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8508.70,- أجزاء,- أجزاء,5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8509.40,- مهارس وخلاطات المأكولات؛ عصارات الفواكه أو الخضر,- مهارس وخلاطات المأكولات؛ عصارات الفواكه أو الخضر,5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8509.80,- أجهزة أخرى,- أجهزة أخرى,5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8509.90,- أجزاء,- أجزاء,5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8510.10,- أجهزة حلاقة,- أجهزة حلاقة,5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8510.20,- أجهزة جز الشعر (بما فيه صوف ووبر الحيوانات),- أجهزة جز الشعر (بما فيه صوف ووبر الحيوانات),5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8510.30,- أجهزة نتف الوبر,- أجهزة نتف الوبر,5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8510.90,- أجزاء,- أجزاء,5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8511.10,- شمعات الاحتراق,- شمعات الاحتراق,5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8511.20,- مغناطيسات إشعال؛ دينامو مغناطيسي؛ دواليب مغناطيسية منظمة للحركة,- مغناطيسات إشعال؛ دينامو مغناطيسي؛ دواليب مغناطيسية منظمة للحركة,5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8511.30,- موزعات؛ وشائع إشعال,- موزعات؛ وشائع إشعال,5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8511.40,- محركات إطلاق الحركة، وإن كانت تعمل كمولدات,- محركات إطلاق الحركة، وإن كانت تعمل كمولدات,5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8511.50,- مولدات أخرى,- مولدات أخرى,5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8511.80,- معدات وأجهزة أخرى,- معدات وأجهزة أخرى,5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8511.90,- أجزاء,- أجزاء,5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8512.10,- أجهزة إنارة وإشارة مرئية، من الأنواع المستعملة في الدراجات العادية,- أجهزة إنارة وإشارة مرئية، من الأنواع المستعملة في الدراجات العادية,5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8512.20,- أجهزة إنارة أو إشارة مرئية، أخرى (322),- أجهزة إنارة أو إشارة مرئية، أخرى (322),5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8512.30,- أجهزة إشارة صوتية,- أجهزة إشارة صوتية,5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8512.40,- أجهزة مسح الزجاج وإذابة الجليد وإزالة البخار (322),- أجهزة مسح الزجاج وإذابة الجليد وإزالة البخار (322),5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8512.90,- أجزاء,- أجزاء,5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8513.10,- مصابيح,- مصابيح,5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8513.90,- أجزاء,- أجزاء,5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8514.10,- أفران ذات مقاومة حرارية (بالتسخين غير المباشر),- أفران ذات مقاومة حرارية (بالتسخين غير المباشر),0 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8514.20,- أفران عاملة بالتأثير الكهربائي أو بحجز الشحنة,- أفران عاملة بالتأثير الكهربائي أو بحجز الشحنة,0 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8514.30,- أفران أخرى,- أفران أخرى,0 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8514.40,- أجهزة أخرى لمعالجة المواد بالحرارة، عاملة بالتأثير الكهربائي أو بحجز الشحنة,- أجهزة أخرى لمعالجة المواد بالحرارة، عاملة بالتأثير الكهربائي أو بحجز الشحنة,0 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8514.90,- أجزاء,- أجزاء,0 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8515.11,-- مسدسات ومكاوي اللحام,-- مسدسات ومكاوي اللحام,5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8515.19,-- غيرها (321، 322، 323),-- غيرها (321، 322، 323),5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8515.21,-- ذاتية الحركة كليا أو جزئيا (321، 322، 323),-- ذاتية الحركة كليا أو جزئيا (321، 322، 323),5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8515.29,-- غيرها (321، 322، 323),-- غيرها (321، 322، 323),5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8515.31,-- ذاتية الحركة كليا أو جزئيا (321، 322، 323),-- ذاتية الحركة كليا أو جزئيا (321، 322، 323),5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8515.39,-- غيرها (321، 322، 323),-- غيرها (321، 322، 323),5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8515.80,- آلات وأجهزة أخرى (321، 322، 323),- آلات وأجهزة أخرى (321، 322، 323),5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8515.90,- أجزاء (321، 322، 323),- أجزاء (321، 322، 323),5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8516.10,- مسخنات فورية للماء ومسخنات ماء مجمع، كهربائية، ومسخنات حرارية كهربائية غاطسة,- مسخنات فورية للماء ومسخنات ماء مجمع، كهربائية، ومسخنات حرارية كهربائية غاطسة,5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8516.21,-- مشعات تدفئة (رادياتورات) بالإدخار,-- مشعات تدفئة (رادياتورات) بالإدخار,5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8516.29,-- غيرها,-- غيرها,5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8516.31,-- مجففات شعر,-- مجففات شعر,5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8516.32,-- أجهزة أخرى لتصفيف الشعر,-- أجهزة أخرى لتصفيف الشعر,5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8516.33,-- مجففات أيدي,-- مجففات أيدي,5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8516.40,- مكاو كهربائية,- مكاو كهربائية,5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8516.50,- أفران تعمل بموجات دقيقة (ميكرو),- أفران تعمل بموجات دقيقة (ميكرو),5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8516.60,- أفران أخرى، أفران طبخ ومواقد (بما فيها لوحات الطبخ) وشوايات,- أفران أخرى، أفران طبخ ومواقد (بما فيها لوحات الطبخ) وشوايات,5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8516.71,-- أجهزة إعداد القهوة أو الشاي,-- أجهزة إعداد القهوة أو الشاي,5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8516.72,-- محامص خبز,-- محامص خبز,5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8516.79,-- غيرها,-- غيرها,5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8516.80,- مقاومات حرارية كهربائية (321، 322، 323),- مقاومات حرارية كهربائية (321، 322، 323),5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8516.90,- أجزاء (322),- أجزاء (322),5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8517.11,-- أجهزة هاتف، سلكية، بسماعة لاقطة ومرسلة غير سلكية,-- أجهزة هاتف، سلكية، بسماعة لاقطة ومرسلة غير سلكية,5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8517.12,-- أجهزة هاتف للشبكات الخليوية ولغيرها من الشبكات غير السلكية,-- أجهزة هاتف للشبكات الخليوية ولغيرها من الشبكات غير السلكية,5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8517.18,-- غيرها,-- غيرها,5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8517.61,-- محطات القاعدة,-- محطات القاعدة,5 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8517.62.10,--- أجهزة تحويل مصممة للعمل بالاتصال مع الحاسوب (موديم),--- أجهزة تحويل مصممة للعمل بالاتصال مع الحاسوب (موديم),0 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8517.62.60,--- أجهزة اتصال من نوع Router,--- أجهزة اتصال من نوع Router,0 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
8517.62.70,--- غيرها، تعمل بصورة حصرية أو رئيسية مع آلة ذاتية الحركة لمعالجة المعلومات,--- غيرها، تعمل بصورة حصرية أو رئيسية مع آلة ذاتية الحركة لمعالجة المعلومات,0 %,11 %,85,آلات وأجهزة كهربائية وأجزاؤهـــــا,16,آلات واجهزة كهربائية
